# Times (days),True fluxes,Noisy fluxes A (sigma=0.01),Noisy fluxes B (sigma=0.02),Noisy fluxes C (sigma=0.03),Noisy fluxes D (sigma=0.05),Noisy fluxes E (sigma=0.07),Noisy fluxes A (sigma=0.01) with outliers (sigma=0.1),Noisy fluxes B (sigma=0.02) with outliers (sigma=0.1),Noisy fluxes C (sigma=0.03) with outliers (sigma=0.1),Noisy fluxes D (sigma=0.05) with outliers (sigma=0.1),Noisy fluxes E (sigma=0.07) with outliers (sigma=0.1),Noisy fluxes A (sigma=0.01) with outliers (sigma=0.3),Noisy fluxes B (sigma=0.02) with outliers (sigma=0.3),Noisy fluxes C (sigma=0.03) with outliers (sigma=0.3),Noisy fluxes D (sigma=0.05) with outliers (sigma=0.3),Noisy fluxes E (sigma=0.07) with outliers (sigma=0.3)
4.129358151476252,0.986795960087767,0.9987639344538004,0.9851079194703096,1.034034192551198,0.9545428538535918,0.9472194033845304,1.0541142873410798,0.9851079194703096,1.034034192551198,0.9545428538535918,0.9472194033845304,1.1648149931156386,0.9851079194703096,1.034034192551198,0.9545428538535918,0.9472194033845304
4.132836970474968,0.9884480366430548,0.9903124158144418,0.9888337862983152,1.035336400606196,0.9457865125041276,1.033920688564052,1.2590190759409512,0.9888337862983152,1.035336400606196,0.9457865125041276,0.9745775623625967,1.7964323961939699,0.9888337862983152,1.035336400606196,0.9457865125041276,0.8558913099596864
4.136315789473684,0.9901612687439472,0.9823180561368322,0.991599379240013,0.9713274507404256,0.932019302724328,0.9297430847545616,0.9823180561368322,0.991599379240013,0.9713274507404256,0.7967015094545039,0.9297430847545616,0.9823180561368322,0.991599379240013,0.9713274507404256,0.5260659229148559,0.9297430847545616
4.139794608472401,0.9918443969606162,1.004857619476961,1.003859547185145,1.028339228323002,1.014332731826717,0.9813627798980034,1.004857619476961,1.003859547185145,1.028339228323002,1.014332731826717,0.9813627798980034,1.004857619476961,1.003859547185145,1.028339228323002,1.014332731826717,0.9813627798980034
4.143273427471117,0.9936691859851972,0.99147307212314,1.008190066283421,0.9945219012826318,0.933255135518494,1.062376451106308,0.99147307212314,0.8039781627074509,0.9945219012826318,0.8058127755410357,1.062376451106308,0.99147307212314,0.395554355555511,0.9945219012826318,0.5509280555861191,1.062376451106308
4.146752246469833,0.995515639563414,0.9820948193032072,0.9776575285939874,0.9757480403141816,0.9425583742125944,1.032627567949039,0.9820948193032072,0.9776575285939874,0.8827878827236064,0.9425583742125944,1.040933391940558,0.9820948193032072,0.9776575285939874,0.6968675675424559,0.9425583742125944,1.0575450399235955
4.150231065468549,0.997394010487294,1.004707768342791,0.99267124095837,0.9993538672619748,0.982101231923074,0.950491878714896,1.004707768342791,0.99267124095837,0.9780991793173656,0.982101231923074,0.950491878714896,1.004707768342791,0.99267124095837,0.9355898034281471,0.982101231923074,0.950491878714896
4.153709884467266,0.999219982518052,1.009105698026274,0.9637702172239834,0.9343678337956912,1.019867256254501,0.9967256496253756,1.009105698026274,0.9881037107329208,0.9343678337956912,1.019867256254501,0.9967256496253756,1.009105698026274,1.0367706977507958,0.9343678337956912,1.019867256254501,0.9967256496253756
4.157188703465982,1.001192653366269,1.006576300971334,0.9952264284427976,1.010420164092148,1.110575427224335,0.9664413513591672,1.006576300971334,0.9952264284427976,1.010420164092148,1.110575427224335,0.9664413513591672,1.006576300971334,0.9952264284427976,1.010420164092148,1.110575427224335,0.9664413513591672
4.160667522464698,1.003178712204612,1.009297434359413,1.017849122109235,0.9652766286035483,1.013642352241529,0.8987201381827971,1.0740183509065873,1.017849122109235,0.9652766286035483,1.013642352241529,0.8987201381827971,1.2034601840009358,1.017849122109235,0.9652766286035483,1.013642352241529,0.8987201381827971
4.164146341463415,1.005212525948639,1.016419011778496,1.00078152651806,1.026677200708084,1.049522843959624,1.055566070191547,1.0203394301485698,1.00078152651806,1.026677200708084,1.049522843959624,1.055566070191547,1.0281802668887177,1.00078152651806,1.026677200708084,1.049522843959624,1.055566070191547
4.167625160462131,1.00715594183087,1.023304855932411,1.018804351971334,0.9959872925839542,1.076083135075072,0.891708595046589,1.023304855932411,1.018804351971334,0.9959872925839542,1.076083135075072,0.891708595046589,1.023304855932411,1.018804351971334,0.9959872925839542,1.076083135075072,0.891708595046589
4.171103979460847,1.00921292364416,0.9954278320303156,0.9984544745253902,0.964019468074505,0.9508024587357916,1.115337077969632,0.9954278320303156,0.9984544745253902,0.888655225707212,0.9508024587357916,1.023636493245243,0.9954278320303156,0.9984544745253902,0.7379267409726258,0.9508024587357916,0.8402353237964653
4.174582798459563,1.011281423969692,0.9872770740102704,0.9945603805098708,1.001231498398602,1.068037566447948,1.047449165329579,0.9872770740102704,0.9945603805098708,1.001231498398602,1.068037566447948,1.047449165329579,0.9872770740102704,0.9945603805098708,1.001231498398602,1.068037566447948,1.047449165329579
4.17806161745828,1.013355386937328,1.010101602954298,1.037797499516055,1.064119506036535,1.017460956348913,0.937299582202364,1.010101602954298,1.037797499516055,1.064119506036535,0.95961262993087,0.937299582202364,1.010101602954298,1.037797499516055,1.064119506036535,0.843915977094784,0.937299582202364
4.181540436456996,1.015274703642141,1.007712326974269,0.9892927475674028,1.022492245877408,1.063184220321292,0.9059970835657852,1.007712326974269,0.9892927475674028,1.022492245877408,1.063184220321292,0.9059970835657852,1.007712326974269,0.9892927475674028,1.022492245877408,1.063184220321292,0.9059970835657852
4.185019255455712,1.017287746079458,1.006167318864113,0.993052232054084,0.9945130401605268,0.9895707613927468,1.162077597095407,0.9232235919663663,0.993052232054084,0.9945130401605268,0.9895707613927468,1.170533217726905,0.7573361381708729,0.993052232054084,0.9945130401605268,0.9895707613927468,1.1874444589899014
4.188498074454428,1.019420709238654,1.002060301267622,1.017716798184202,1.030317063173809,1.085101128219046,1.102971911106154,1.0113307291402853,1.017716798184202,1.030317063173809,1.085101128219046,1.102971911106154,1.0298715848856124,1.017716798184202,1.030317063173809,1.085101128219046,1.102971911106154
4.191976893453145,1.02141747316469,1.012747734510686,1.03673942700765,1.072387912767625,1.017205413707289,1.114325626232832,0.9458932295563486,1.03673942700765,1.072387912767625,1.017205413707289,1.114325626232832,0.812184219647674,1.03673942700765,1.072387912767625,1.017205413707289,1.114325626232832
4.195455712451862,1.023318690643701,1.027128113017586,1.031566313836844,1.027943533684675,1.02949623288806,0.969862061967708,1.0657266102540073,1.031566313836844,1.027943533684675,1.02949623288806,1.0543816006824422,1.1429236047268496,1.031566313836844,1.027943533684675,1.02949623288806,1.223420678111911
4.198934531450577,1.025332408348643,1.017625229449858,1.025138604528659,1.057312062387313,1.055503608575747,1.02955785236277,1.017625229449858,1.025138604528659,1.057312062387313,1.055503608575747,1.02955785236277,1.017625229449858,1.025138604528659,1.057312062387313,1.055503608575747,1.02955785236277
4.202413350449294,1.027105807071141,1.013163599270063,1.04143709409943,1.041418813294954,1.065020123055811,0.8880752877246925,1.013163599270063,1.04143709409943,1.041418813294954,1.065020123055811,0.7635929459064623,1.013163599270063,1.04143709409943,1.041418813294954,1.065020123055811,0.514628262270002
4.20589216944801,1.028960916943294,1.016296070306119,1.05288478767265,1.051666856813833,0.9864959668609244,0.8789763627671066,1.016296070306119,1.05288478767265,1.051666856813833,0.9864959668609244,0.8789763627671066,1.016296070306119,1.05288478767265,1.051666856813833,0.9864959668609244,0.8789763627671066
4.209370988446727,1.030722571643215,1.035066527443973,1.032593700209899,1.032143022479586,0.945009922094322,0.9693843941746292,1.035066527443973,1.032593700209899,1.032143022479586,0.945009922094322,0.9693843941746292,1.035066527443973,1.032593700209899,1.032143022479586,0.945009922094322,0.9693843941746292
4.212849807445442,1.032535926627224,1.029931872878779,1.035289824959557,1.004384008741562,1.004320764854494,1.002571785321516,1.029931872878779,1.035289824959557,1.004384008741562,1.004320764854494,0.8777434876037591,1.029931872878779,1.035289824959557,1.004384008741562,1.004320764854494,0.6280868921682454
4.21632862644416,1.034240301763333,1.030731339774243,1.05649053332225,1.039932700216067,0.9977384372666156,1.010578569243719,1.030731339774243,1.051001178330561,1.039932700216067,0.9977384372666156,1.010578569243719,1.030731339774243,1.0400224683471828,1.039932700216067,0.9977384372666156,1.010578569243719
4.219807445442876,1.035898610418969,1.030127851101371,1.052322939109601,1.025064049940188,1.066569561825879,1.134215045925714,1.030127851101371,1.052322939109601,1.025064049940188,1.066569561825879,1.134215045925714,1.030127851101371,1.052322939109601,1.025064049940188,1.066569561825879,1.134215045925714
4.223286264441592,1.037390394570371,1.031702669609083,1.029297550479501,1.041887839718781,1.009145130408638,0.9464082754784904,1.031702669609083,1.029297550479501,1.041887839718781,1.009145130408638,0.9464082754784904,1.031702669609083,1.029297550479501,1.041887839718781,1.009145130408638,0.9464082754784904
4.226765083440308,1.038813276767273,1.049956384930485,1.012689725101913,1.050526848095881,1.04132919546557,1.10499907840074,1.049956384930485,1.012689725101913,1.050526848095881,1.04132919546557,1.10499907840074,1.049956384930485,1.012689725101913,1.050526848095881,1.04132919546557,1.10499907840074
4.230243902439025,1.040281554645054,1.026015903411276,1.038808833338036,1.008477220397926,0.9724062354382788,0.951558743929398,1.026015903411276,1.2388667934608892,1.008477220397926,0.9724062354382788,0.951558743929398,1.026015903411276,1.6389827137065955,1.008477220397926,0.9724062354382788,0.951558743929398
4.233722721437741,1.041607619806633,1.040464796511673,1.035833745479585,1.057518279684116,1.011264404235624,0.8846026524551079,1.040464796511673,1.035833745479585,1.057518279684116,1.011264404235624,0.8846026524551079,1.040464796511673,1.035833745479585,1.057518279684116,1.011264404235624,0.8846026524551079
4.237201540436457,1.042926305075813,1.045829698201124,1.035722129811552,0.995673361696372,1.040260440510358,0.9984444934213732,1.045829698201124,1.035722129811552,0.995673361696372,1.040260440510358,0.9984444934213732,1.045829698201124,1.035722129811552,0.995673361696372,1.040260440510358,0.9984444934213732
4.240680359435173,1.044050323199964,1.040823669174493,1.087298406452567,1.014677142940349,1.022058283164272,1.020784956259563,1.040823669174493,1.087298406452567,1.014677142940349,1.022058283164272,1.020784956259563,1.040823669174493,1.087298406452567,1.014677142940349,1.022058283164272,1.020784956259563
4.24415917843389,1.045103010916222,1.044727280585585,1.026691160061061,1.11496967999462,1.021751079247841,1.015230399451509,1.044727280585585,1.026691160061061,1.11496967999462,1.021751079247841,1.015230399451509,1.044727280585585,1.026691160061061,1.11496967999462,1.021751079247841,1.015230399451509
4.247637997432606,1.046021300946686,1.053838619682395,1.048228756144085,1.113517739754571,1.109741324162448,1.049167962096798,1.053838619682395,1.048228756144085,1.113517739754571,1.109741324162448,1.049167962096798,1.053838619682395,1.048228756144085,1.113517739754571,1.109741324162448,1.049167962096798
4.251116816431322,1.047001058723772,1.058631602518713,1.033314040502189,1.061038702175447,1.00303633978392,0.9271135167031108,1.058631602518713,1.033314040502189,1.061038702175447,1.00303633978392,0.8300969976272364,1.058631602518713,1.033314040502189,1.061038702175447,1.00303633978392,0.6360639594754877
4.254595635430038,1.047730907446624,1.060034998610266,1.038167535000931,1.103527023307161,1.073332764838031,0.969571053678999,1.060034998610266,1.038167535000931,1.103527023307161,1.073332764838031,0.969571053678999,1.060034998610266,1.038167535000931,1.103527023307161,1.073332764838031,0.969571053678999
4.258074454428755,1.04818744060145,1.033841298686611,1.016796806045672,1.036023757531128,1.073094981986325,1.111315964709219,1.033841298686611,1.016796806045672,1.036023757531128,1.073094981986325,1.111315964709219,1.033841298686611,1.016796806045672,1.036023757531128,1.073094981986325,1.111315964709219
4.261553273427471,1.048693481903744,1.044681463246032,1.068770330868205,1.056673992662533,1.044070803316294,1.02392881606614,1.044681463246032,1.068770330868205,1.056673992662533,1.08793670429311,1.02392881606614,1.044681463246032,1.068770330868205,1.056673992662533,1.175668506246742,1.02392881606614
4.265032092426187,1.04897524293358,1.057486063776464,1.079126559013084,1.04648361650863,0.9840057874641908,1.068139819254837,1.057486063776464,1.079126559013084,0.9644626517806144,0.9840057874641908,1.068139819254837,1.057486063776464,1.079126559013084,0.8004207223245833,0.9840057874641908,1.068139819254837
4.268510911424904,1.049270709757579,1.034933773931671,1.059406339974679,1.036792172848907,1.075305280605618,0.9665452961687708,1.034933773931671,1.059406339974679,1.036792172848907,1.075305280605618,0.9665452961687708,1.034933773931671,1.059406339974679,1.036792172848907,1.075305280605618,0.9665452961687708
4.27198973042362,1.049674518227282,1.052397803830603,1.047206231445333,1.055998313753562,1.15723696071656,1.027406317425591,1.052397803830603,1.047206231445333,1.055998313753562,1.15723696071656,1.027406317425591,1.052397803830603,1.047206231445333,1.055998313753562,1.15723696071656,1.027406317425591
4.275468549422336,1.049932379691496,1.037034227432235,1.042710455250784,1.063202352385989,1.095457018111056,1.035723344976513,1.037034227432235,1.042710455250784,1.063202352385989,1.095457018111056,1.035723344976513,1.037034227432235,1.042710455250784,1.063202352385989,1.095457018111056,1.035723344976513
4.278947368421052,1.050300815976118,1.05837496868123,1.044535942785769,1.04550735079841,1.126624222477009,1.063937021887498,1.05837496868123,1.044535942785769,1.04550735079841,1.126624222477009,1.063937021887498,1.05837496868123,1.044535942785769,1.04550735079841,1.126624222477009,1.063937021887498
4.282426187419769,1.050757884632525,1.052272662435202,1.05185873305423,1.057806745279818,1.057902482695004,1.11213513649171,1.052272662435202,1.05185873305423,1.057806745279818,1.057902482695004,1.11213513649171,1.052272662435202,1.05185873305423,1.057806745279818,1.057902482695004,1.11213513649171
4.285905006418485,1.051005565948342,1.05446497155945,1.048920228338513,1.111277184349991,1.257494349190964,1.143898843122162,0.9583310051542875,1.048920228338513,1.111277184349991,1.1609092672014956,1.143898843122162,0.7660630723439622,1.048920228338513,1.111277184349991,0.9677391032225586,1.143898843122162
4.289383825417202,1.051400698221593,1.041488394820614,1.01600542058132,1.012119945311819,1.099743672255009,1.106390727344603,1.041488394820614,1.01600542058132,1.012119945311819,1.099743672255009,1.106390727344603,1.041488394820614,1.01600542058132,1.012119945311819,1.099743672255009,1.106390727344603
4.292862644415917,1.05179320493115,1.047849751854673,1.042051874827806,1.083388542103207,1.026847069290296,1.087516318874405,1.047849751854673,1.042051874827806,1.083388542103207,1.026847069290296,1.087516318874405,1.047849751854673,1.042051874827806,1.083388542103207,1.026847069290296,1.087516318874405
4.296341463414635,1.052130463580529,1.055065927836941,1.03728869051125,1.077645851829867,1.040855477856154,1.00630971266534,1.055065927836941,1.03728869051125,1.077645851829867,1.040855477856154,0.9010119978142823,1.055065927836941,1.03728869051125,1.077645851829867,1.040855477856154,0.6904165681121672
4.29982028241335,1.05246475482641,1.046445860070812,1.058217531316684,1.061195558382096,1.133864511330614,1.103848366475788,1.046445860070812,1.058217531316684,1.061195558382096,1.133864511330614,1.103848366475788,1.046445860070812,1.058217531316684,1.061195558382096,1.133864511330614,1.103848366475788
4.303299101412067,1.052835623963898,1.056434819318691,1.046677460421948,1.027761976203365,1.07996532245105,0.9490051949983984,1.056434819318691,1.046677460421948,1.027761976203365,1.07996532245105,0.9515755593343127,1.056434819318691,1.046677460421948,1.027761976203365,1.07996532245105,0.9567162880061414
4.3067779204107826,1.05305526937667,1.04451895446798,1.070847771823394,1.027264434558822,1.068679331517571,0.9969596376073928,1.04451895446798,1.070847771823394,1.027264434558822,1.068679331517571,0.9969596376073928,1.04451895446798,1.070847771823394,1.027264434558822,1.068679331517571,0.9969596376073928
4.3102567394095,1.05359458035716,1.054077656594198,1.029263891296989,1.054105494020753,1.076318711712605,1.112088706228066,1.054077656594198,1.029263891296989,1.054105494020753,1.0603970653582497,1.112088706228066,1.054077656594198,1.029263891296989,1.054105494020753,1.0285537726495393,1.112088706228066
4.313735558408216,1.054034638528191,1.059535538864332,1.052138599261931,1.084042614963048,1.036243165363296,1.119568797083151,1.059535538864332,1.052138599261931,1.084042614963048,1.036243165363296,1.119568797083151,1.059535538864332,1.052138599261931,1.084042614963048,1.036243165363296,1.119568797083151
4.317214377406932,1.054356841126563,1.056057403466312,1.051680725274812,1.060416451398821,1.091548067349657,1.066551085283661,1.056057403466312,1.051680725274812,1.060416451398821,1.091548067349657,0.9925421120889177,1.056057403466312,1.051680725274812,1.060416451398821,1.091548067349657,0.8445241656994312
4.320693196405649,1.054756037441857,1.064634669564205,1.050685820513661,1.043242095063907,0.952576879686072,1.123110263320418,1.064634669564205,1.050685820513661,1.043242095063907,0.9509475347785956,1.123110263320418,1.064634669564205,1.050685820513661,1.043242095063907,0.947688844963643,1.123110263320418
4.324172015404365,1.055129923616921,1.060147595140221,1.062004784094604,1.063999611838197,0.9820361697096672,1.154412841992588,1.2251174899939814,1.062004784094604,1.063999611838197,0.9820361697096672,1.154412841992588,1.555057279701502,1.062004784094604,1.063999611838197,0.9820361697096672,1.154412841992588
4.327650834403081,1.055517736906846,1.070545810674401,1.103382316088691,1.033650527422306,1.039436105260246,1.071973635690128,1.070545810674401,1.103382316088691,1.033650527422306,1.050766478215538,1.071973635690128,1.070545810674401,1.103382316088691,1.033650527422306,1.0734272241261218,1.071973635690128
4.331129653401797,1.055941432188698,1.072805463365918,1.047054516975813,1.031043568810816,1.094417335271934,1.118321444884791,1.072805463365918,1.047054516975813,1.076390436973678,1.094417335271934,1.118321444884791,1.072805463365918,1.047054516975813,1.1670841732994022,1.094417335271934,1.118321444884791
4.334608472400514,1.056240356317714,1.058772164571268,1.042569023712526,1.068324843446821,1.016066227443345,1.052928168040094,1.058772164571268,1.042569023712526,1.068324843446821,1.016066227443345,1.052928168040094,1.058772164571268,1.042569023712526,1.068324843446821,1.016066227443345,1.052928168040094
4.33808729139923,1.056737709103065,1.055320185898245,1.017081089319654,1.014049559055765,1.080246106821485,1.029471343029185,0.9050956806746222,1.017081089319654,1.014049559055765,1.080246106821485,1.029471343029185,0.6046466702273767,1.017081089319654,1.014049559055765,1.080246106821485,1.029471343029185
4.341566110397946,1.057173878084164,1.053275649466707,1.095172873823705,1.062358153137707,1.040917351848935,0.9847008675746624,1.053275649466707,1.095172873823705,1.062358153137707,1.040917351848935,0.9847008675746624,1.053275649466707,1.095172873823705,1.062358153137707,1.040917351848935,0.9847008675746624
4.345044929396662,1.057406485572415,1.054669520500054,1.091362373250492,1.024107753567265,1.132764797322142,1.140965215661627,1.054669520500054,1.091362373250492,1.024107753567265,1.132764797322142,1.140965215661627,1.054669520500054,1.091362373250492,1.024107753567265,1.132764797322142,1.140965215661627
4.348523748395379,1.058003929049522,1.048679623034872,1.043159161051985,1.031258495584925,0.9350644633170232,0.9379040874557006,1.048679623034872,1.043159161051985,1.031258495584925,0.9350644633170232,0.9379040874557006,1.048679623034872,1.043159161051985,1.031258495584925,0.9350644633170232,0.9379040874557006
4.352002567394095,1.058253476207582,1.058921103967397,1.082090046153557,1.024736546363337,1.086446884594068,1.055429779749661,1.058921103967397,1.082090046153557,1.024736546363337,1.086446884594068,1.055429779749661,1.058921103967397,1.082090046153557,1.024736546363337,1.086446884594068,1.055429779749661
4.355481386392811,1.058690061780385,1.072432657652866,1.052728224866311,1.036137791128033,1.023175066773378,1.113832418914008,1.072432657652866,1.052728224866311,1.036137791128033,1.023175066773378,1.113832418914008,1.072432657652866,1.052728224866311,1.036137791128033,1.023175066773378,1.113832418914008
4.358960205391528,1.059178215113498,1.051668434585205,1.058142009518048,1.0629214879712,1.007866070227366,1.067352692907582,1.051668434585205,1.058142009518048,1.0629214879712,1.007866070227366,1.067352692907582,1.051668434585205,1.058142009518048,1.0629214879712,1.007866070227366,1.067352692907582
4.362439024390244,1.059615068104957,1.05164875233884,1.068943933614244,1.103735754841303,1.086822179289199,1.113246630118299,1.05164875233884,1.068943933614244,1.103735754841303,1.086822179289199,1.113246630118299,1.05164875233884,1.068943933614244,1.103735754841303,1.086822179289199,1.113246630118299
4.36591784338896,1.060107231674625,1.064350110004187,1.085761656477252,1.051374533375057,1.088669044225172,1.045583349582917,1.064350110004187,1.085761656477252,1.051374533375057,1.088669044225172,1.045583349582917,1.064350110004187,1.085761656477252,1.051374533375057,1.088669044225172,1.045583349582917
4.369396662387676,1.060411508594163,1.059998329838624,1.069592321035443,1.063605393955123,1.037459408410326,0.9536432308136906,1.059998329838624,1.069592321035443,1.063605393955123,1.037459408410326,0.9536432308136906,1.059998329838624,1.069592321035443,1.063605393955123,1.037459408410326,0.9536432308136906
4.372875481386393,1.060825810856674,1.05308902369552,1.039630347094073,1.068964206206902,1.047320494762133,1.086494218307537,1.05308902369552,1.039630347094073,1.068964206206902,1.047320494762133,1.086494218307537,1.05308902369552,1.039630347094073,1.068964206206902,1.047320494762133,1.086494218307537
4.376354300385109,1.061260323370949,1.061267788951434,1.050328341642197,1.037024481951058,1.033098452324561,1.018986871796104,1.3180248184480445,1.050328341642197,1.037024481951058,1.033098452324561,1.018986871796104,1.8315388774412655,1.050328341642197,1.037024481951058,1.033098452324561,1.018986871796104
4.379833119383825,1.061718891426115,1.057738402834623,1.079372399350365,1.063642439243472,1.095255910848888,1.038963347245652,1.057738402834623,1.079372399350365,1.063642439243472,1.095255910848888,1.013181159629674,1.057738402834623,1.079372399350365,1.063642439243472,1.095255910848888,0.9616167843977181
4.383311938382542,1.06215324305861,1.077152807293678,1.100812017734222,1.099062622655354,1.053852006058161,1.087451809812986,1.077152807293678,1.100812017734222,1.099062622655354,1.053852006058161,1.087451809812986,1.077152807293678,1.100812017734222,1.099062622655354,1.053852006058161,1.087451809812986
4.386790757381258,1.062597062538414,1.080152584398008,1.075420308766617,1.091430137801908,1.19592237422642,0.9494310909464664,1.080152584398008,1.075420308766617,1.091430137801908,1.19592237422642,0.9494310909464664,1.080152584398008,1.075420308766617,1.091430137801908,1.19592237422642,0.9494310909464664
4.390269576379975,1.063088355685033,1.057295130268544,1.068820935237896,1.021666076597133,1.034179464169568,0.9778692183393118,1.057295130268544,1.068820935237896,1.021666076597133,1.034179464169568,0.9778692183393118,1.057295130268544,1.068820935237896,1.021666076597133,1.034179464169568,0.9778692183393118
4.39374839537869,1.063463119528362,1.074120128666116,1.066022215501695,1.082379639801085,1.09147041155728,1.177400592792237,1.074120128666116,1.066022215501695,1.082379639801085,1.09147041155728,1.177400592792237,1.074120128666116,1.066022215501695,1.082379639801085,1.09147041155728,1.177400592792237
4.397227214377407,1.063924230746961,1.069709000609823,1.044119154613348,1.146979160903079,1.066248742073083,1.124623598932565,1.069709000609823,1.044119154613348,1.146979160903079,1.066248742073083,1.124623598932565,1.069709000609823,1.044119154613348,1.146979160903079,1.066248742073083,1.124623598932565
4.400706033376123,1.064383214942001,1.054296388465229,1.074194880236898,1.04284001631863,1.076693139503354,1.026021699115268,1.054296388465229,1.074194880236898,1.04284001631863,1.076693139503354,1.026021699115268,1.054296388465229,1.074194880236898,1.04284001631863,1.076693139503354,1.026021699115268
4.40418485237484,1.064837409386275,1.05673826588694,1.056065352182243,1.031185206364381,1.043715172963445,1.100892160545741,1.05673826588694,1.056065352182243,1.031185206364381,1.043715172963445,1.100892160545741,1.05673826588694,1.056065352182243,1.031185206364381,1.043715172963445,1.100892160545741
4.407663671373556,1.06527385248872,1.052145392809318,1.103222956227322,1.047880887356236,1.028052597813532,1.041493861233244,1.052145392809318,1.103222956227322,0.9682545654040465,1.028052597813532,1.041493861233244,1.052145392809318,1.103222956227322,0.8090019214996677,1.028052597813532,1.041493861233244
4.411142490372272,1.065765471805801,1.051888636728919,1.022475173776098,1.084964088542664,1.076531249321407,1.050880122138041,1.051888636728919,1.022475173776098,1.084964088542664,1.076531249321407,1.050880122138041,1.051888636728919,1.022475173776098,1.084964088542664,1.076531249321407,1.050880122138041
4.414621309370989,1.066181402208617,1.079518095501281,1.04226792704928,1.087332766312568,1.053221423326993,0.948126887440614,1.079518095501281,1.04226792704928,1.087332766312568,1.053221423326993,0.948126887440614,1.079518095501281,1.04226792704928,1.087332766312568,1.053221423326993,0.948126887440614
4.418100128369705,1.066665611570567,1.058701917283973,1.041546700996627,1.070317985629893,1.071768855782599,1.080162935000547,1.058701917283973,1.041546700996627,1.070317985629893,1.007783765401439,1.080162935000547,1.058701917283973,1.041546700996627,1.070317985629893,0.879813584639119,1.080162935000547
4.421578947368421,1.06717151288947,1.062242775567115,1.0733362214571,1.05576275001521,1.123621422786899,1.031827168359499,1.062242775567115,1.0733362214571,1.05576275001521,1.0557679676863112,1.031827168359499,1.062242775567115,1.0733362214571,1.05576275001521,0.9200610574851359,1.031827168359499
4.425057766367138,1.067465886945422,1.079270279226856,1.046156622481938,1.063257137617462,1.024204427550981,0.8672480803148804,1.079270279226856,1.108406771557096,1.063257137617462,1.024204427550981,0.9407797895335291,1.079270279226856,1.232907069707412,1.063257137617462,1.024204427550981,1.0878432079708267
4.428536585365854,1.068077368550655,1.058243639355073,1.062257331185555,1.11136341547254,1.049376115865269,1.12603492474476,1.058243639355073,1.062257331185555,1.11136341547254,1.049376115865269,1.12603492474476,1.058243639355073,1.062257331185555,1.11136341547254,1.049376115865269,1.12603492474476
4.43201540436457,1.068458316036618,1.079876315000218,1.074827922352836,1.045127605344704,1.071794679921504,1.094591772437485,1.079876315000218,1.074827922352836,1.045127605344704,1.071794679921504,1.094591772437485,1.079876315000218,1.074827922352836,1.045127605344704,1.071794679921504,1.094591772437485
4.435494223363286,1.068738891781467,1.069371052622474,1.112061718318894,1.039237813184956,1.026519206495211,1.087049679513849,1.069371052622474,0.9652897892320176,1.039237813184956,1.026519206495211,1.087049679513849,1.069371052622474,0.6717459310582645,1.039237813184956,1.026519206495211,1.087049679513849
4.438973042362003,1.069408418551648,1.076906546000026,1.042372202331854,1.076457696407726,1.050044854006809,1.134673871106901,1.076906546000026,1.042372202331854,1.076457696407726,1.050044854006809,1.134673871106901,1.076906546000026,1.042372202331854,1.076457696407726,1.050044854006809,1.134673871106901
4.442451861360719,1.069860270452401,1.063432502719733,1.064099718367828,1.055964092279759,1.104094676643549,0.9905140156469928,1.063432502719733,1.064099718367828,1.055964092279759,1.104094676643549,0.9905140156469928,1.063432502719733,1.064099718367828,1.055964092279759,1.104094676643549,0.9905140156469928
4.445930680359435,1.070201300814552,1.062295948325805,1.078043045789232,1.061939633591263,1.195022380885402,1.151293191403882,1.062295948325805,1.078043045789232,1.061939633591263,1.195022380885402,1.151293191403882,1.062295948325805,1.078043045789232,1.061939633591263,1.195022380885402,1.151293191403882
4.4494094993581514,1.070777668399898,1.058049915912372,1.032912010178635,1.098051017495952,1.077869560733553,1.148678088595793,1.058049915912372,1.032912010178635,1.098051017495952,1.077869560733553,1.148678088595793,1.058049915912372,1.032912010178635,1.098051017495952,1.077869560733553,1.148678088595793
4.452888318356868,1.071177316636719,1.056141581872467,1.0721661324747,1.061084018794747,1.023021741850329,1.040627748939277,1.056141581872467,1.0721661324747,1.061084018794747,1.023021741850329,1.040627748939277,1.056141581872467,1.0721661324747,1.061084018794747,1.023021741850329,1.040627748939277
4.456367137355584,1.071601849819654,1.064290543226481,1.080061443590401,1.051481920799116,1.088365890131874,0.9798716060614042,1.064290543226481,1.0734219981449051,1.051481920799116,1.088365890131874,0.9798716060614042,1.064290543226481,1.0601431072539134,1.051481920799116,1.088365890131874,0.9798716060614042
4.4598459563543,1.072048780131398,1.064931432983019,1.074783727962922,1.041459532592297,1.043923439520659,0.9743637951419196,1.064931432983019,1.074783727962922,1.041459532592297,1.043923439520659,0.9330773454857015,1.064931432983019,1.074783727962922,1.041459532592297,1.043923439520659,0.8505044461732653
4.463324775353017,1.072489008981504,1.093947170556494,1.071612525187503,1.080045445763191,1.065496349182661,1.084970414521375,1.093947170556494,1.071612525187503,1.080045445763191,1.065496349182661,1.084970414521375,1.093947170556494,1.071612525187503,1.080045445763191,1.065496349182661,1.084970414521375
4.466803594351733,1.07295907357138,1.074896137947335,1.067006123672046,1.046039200296829,1.049905728556521,1.054545649197783,1.074896137947335,1.067006123672046,1.046039200296829,1.049905728556521,1.054545649197783,1.074896137947335,1.067006123672046,1.046039200296829,1.049905728556521,1.054545649197783
