# Times (days),True fluxes,Noisy fluxes A (sigma=0.01),Noisy fluxes B (sigma=0.03),Noisy fluxes C (sigma=0.05),Noisy fluxes D (sigma=0.07),Noisy fluxes A (sigma=0.01) with outliers (sigma=0.1),Noisy fluxes B (sigma=0.03) with outliers (sigma=0.1),Noisy fluxes C (sigma=0.05) with outliers (sigma=0.1),Noisy fluxes D (sigma=0.07) with outliers (sigma=0.1),Noisy fluxes A (sigma=0.01) with outliers (sigma=0.3),Noisy fluxes B (sigma=0.03) with outliers (sigma=0.3),Noisy fluxes C (sigma=0.05) with outliers (sigma=0.3),Noisy fluxes D (sigma=0.07) with outliers (sigma=0.3)
0.8078957169459963,1.0525748024107071,1.033884892734642,1.092202263639416,1.075368809420924,1.004153572751791,1.033884892734642,1.092202263639416,1.075368809420924,1.004153572751791,1.033884892734642,1.092202263639416,1.075368809420924,1.004153572751791
0.8113780260707635,1.05214742723443,1.050791630910474,1.016995101981741,0.985134673277274,1.145993241141881,1.050791630910474,1.016995101981741,0.9534740442128137,1.145993241141881,1.050791630910474,1.016995101981741,0.8901527860838929,1.145993241141881
0.8148603351955308,1.051711769682774,1.06478573091402,1.055893508432652,1.057113173537604,0.9618943726346793,1.06478573091402,1.055893508432652,1.057113173537604,0.9618943726346793,1.06478573091402,1.055893508432652,1.057113173537604,0.9618943726346793
0.818342644320298,1.051102873598909,1.052739056276835,1.042815262540776,1.002397301591799,1.04723917842778,0.9522669392675968,1.042815262540776,1.002397301591799,1.04723917842778,0.7513227052491203,1.042815262540776,1.002397301591799,1.04723917842778
0.8218249534450652,1.050397368883009,1.05331458725301,1.025292160471566,1.069119851919015,1.047331130153245,1.05331458725301,1.025292160471566,1.069119851919015,1.047331130153245,1.05331458725301,1.025292160471566,1.069119851919015,1.047331130153245
0.8253072625698324,1.049205905917244,1.052056403629725,1.018148353435933,0.9800816899651228,1.125290645269222,1.052056403629725,1.018148353435933,0.9800816899651228,1.125290645269222,1.052056403629725,1.018148353435933,0.9800816899651228,1.125290645269222
0.8287895716945997,1.047943224349105,1.043370972174301,1.061853047957146,1.023408991292307,0.959769802479865,1.1430410675532863,1.061853047957146,1.023408991292307,0.8624484069063076,1.3423812583112569,1.061853047957146,1.023408991292307,0.6678056157591928
0.8322718808193669,1.046360761471596,1.051310851860266,1.066176489899105,1.08681512334068,1.019073348444436,1.051310851860266,1.066176489899105,1.08681512334068,1.019073348444436,1.051310851860266,1.066176489899105,1.08681512334068,1.019073348444436
0.8357541899441341,1.044627123746793,1.064417337751999,1.070419139575722,0.989311078283297,1.087778074483684,1.064417337751999,1.070419139575722,0.989311078283297,1.087778074483684,1.064417337751999,1.070419139575722,0.989311078283297,1.087778074483684
0.8392364990689013,1.042689428296031,1.048355700329039,1.017679473083344,1.048164673144169,1.134941526361264,1.0393742752041397,1.017679473083344,1.048164673144169,1.134941526361264,1.0214114249543416,1.017679473083344,1.048164673144169,1.134941526361264
0.8427188081936685,1.04053948434514,1.03402619400822,0.989764292263047,0.981488986585848,1.000180863875226,1.03402619400822,0.989764292263047,0.981488986585848,1.000180863875226,1.03402619400822,0.989764292263047,0.981488986585848,1.000180863875226
0.8462011173184358,1.038371487777461,1.038187705811404,1.018857808959148,1.008744549315688,1.146348358609757,1.038187705811404,1.018857808959148,1.008744549315688,1.146348358609757,1.038187705811404,1.018857808959148,1.008744549315688,1.146348358609757
0.849683426443203,1.035727695665047,1.041175606003792,1.046788958002004,0.9810997219858908,1.023512022133048,1.1062749339607425,1.046788958002004,0.9810997219858908,1.023512022133048,1.2364735898746433,1.046788958002004,0.9810997219858908,1.023512022133048
0.8531657355679703,1.033465888001093,1.028264641517462,1.052674104051894,0.954483926257494,1.047966562967551,1.028264641517462,1.052674104051894,0.8844141742604226,1.047966562967551,1.028264641517462,1.052674104051894,0.7442746702662799,1.047966562967551
0.8566480446927375,1.030808711551241,1.022217986779627,0.99572971707684,1.026460479442999,1.080237697107111,1.0161753895870265,0.99572971707684,1.026460479442999,1.080237697107111,1.0040901952018255,0.99572971707684,1.026460479442999,1.080237697107111
0.8601303538175047,1.02797115159331,1.036221759108273,1.028973430897267,1.03331992731837,1.041214238652234,1.036221759108273,1.028973430897267,1.03331992731837,1.041214238652234,1.036221759108273,1.028973430897267,1.03331992731837,1.041214238652234
0.8636126629422719,1.025023504062698,1.025308535113491,1.009941923246272,1.087914620115159,1.320045237555288,1.025308535113491,1.009941923246272,1.087914620115159,1.320045237555288,1.025308535113491,1.009941923246272,1.087914620115159,1.320045237555288
0.8670949720670391,1.022159606513882,1.03375865093165,1.042237738560327,1.049870818578185,1.109048092787274,1.03375865093165,1.042237738560327,1.049870818578185,1.109048092787274,1.03375865093165,1.042237738560327,1.049870818578185,1.109048092787274
0.8705772811918063,1.019467717002363,1.02922950254718,1.057526207768206,0.963269594282704,0.98079567614913,1.02922950254718,1.057526207768206,0.963269594282704,0.98079567614913,1.02922950254718,1.057526207768206,0.963269594282704,0.98079567614913
0.8740595903165735,1.016356220836047,1.020119002043594,1.05285932233806,0.9963038786952272,1.051462722764433,1.020119002043594,1.05285932233806,0.9963038786952272,1.051462722764433,1.020119002043594,1.05285932233806,0.9963038786952272,1.051462722764433
0.8775418994413409,1.013530121948147,1.024324273547032,1.00091207985161,1.035172412694313,1.096253294506984,1.024324273547032,1.00091207985161,1.035172412694313,1.096253294506984,1.024324273547032,1.00091207985161,1.035172412694313,1.096253294506984
0.8810242085661081,1.010565531374579,1.024963311044366,0.9513621034796632,0.9922541618502432,0.94868123471436006,1.024963311044366,0.9513621034796632,0.9922541618502432,0.94868123471436006,1.024963311044366,0.9513621034796632,0.9922541618502432,0.94868123471436006
0.8845065176908753,1.007517943767944,0.9954064805020756,1.011266785963602,0.990637319039496,1.012171156534172,0.9954064805020756,1.011266785963602,0.990637319039496,1.012171156534172,0.9954064805020756,1.011266785963602,0.990637319039496,1.012171156534172
0.8879888268156425,1.004625675518908,1.007331591141421,1.022608500964346,1.022608134562699,1.072500395420466,1.007331591141421,1.022608500964346,1.022608134562699,1.072500395420466,1.007331591141421,1.022608500964346,1.022608134562699,1.072500395420466
0.8914711359404097,1.00181800370878,1.011602955106778,1.031990291145846,0.9299968347827444,0.9479546244056448,1.011602955106778,1.031990291145846,0.9299968347827444,0.9479546244056448,1.011602955106778,1.031990291145846,0.9299968347827444,0.9479546244056448
0.8949534450651769,0.9987579214876868,1.024249680990913,1.010701912912399,1.037414902845439,0.9753341608957926,1.024249680990913,1.010701912912399,1.037414902845439,0.9753341608957926,1.024249680990913,1.010701912912399,1.037414902845439,0.9753341608957926
0.8984357541899441,0.996066101798772,0.997871830104988,0.9997894232447412,0.9806348956940164,0.974611120668256,0.997871830104988,0.9997894232447412,0.9806348956940164,0.974611120668256,0.997871830104988,0.9997894232447412,0.9806348956940164,0.974611120668256
0.9019180633147114,0.9935241427210136,0.9907310250648144,0.9959624063720004,0.9652156951234754,1.236240607755996,0.9907310250648144,0.9959624063720004,0.9652156951234754,1.236240607755996,0.9907310250648144,0.9959624063720004,0.9652156951234754,1.236240607755996
0.9054003724394786,0.9911016727886058,0.9818840543635488,0.982370145780201,0.9811208157772102,1.043507497731252,0.9818840543635488,0.982370145780201,0.9811208157772102,1.043507497731252,0.9818840543635488,0.982370145780201,0.9811208157772102,1.043507497731252
0.908882681564246,0.9886708265519464,0.9661319200338726,0.979786683891338,0.951878933368534,0.8928502721233029,0.9661319200338726,0.979786683891338,0.951878933368534,0.8928502721233029,0.9661319200338726,0.979786683891338,0.951878933368534,0.8928502721233029
0.9123649906890132,0.9864093117225664,0.9898785764109268,0.9476007261333173,1.014061550989514,1.128610840533569,0.9898785764109268,0.7942313143460027,1.014061550989514,1.128610840533569,0.9898785764109268,0.4874924907713737,1.014061550989514,1.128610840533569
0.9158472998137804,0.98445482448105,0.983454926688731,1.017311639605066,0.9055944331139808,0.9269387366547034,0.983454926688731,1.017311639605066,0.9055944331139808,0.9269387366547034,0.983454926688731,1.017311639605066,0.9055944331139808,0.9269387366547034
0.9193296089385476,0.982481724813958,0.9798284926943974,0.971229297170364,1.028519659271993,0.9750562325508586,0.9798284926943974,0.971229297170364,1.028519659271993,0.9750562325508586,0.9798284926943974,0.971229297170364,1.028519659271993,0.9750562325508586
0.9228119180633148,0.9805922177976844,0.9701644726870664,1.003899101074965,0.9687862723075852,1.001975144113968,0.9701644726870664,1.003899101074965,0.9687862723075852,1.001975144113968,0.9701644726870664,1.003899101074965,0.9687862723075852,1.001975144113968
0.926294227188082,0.9790461827799866,0.9753493723679846,0.9734144315067976,0.9677443971014864,1.039581918401377,0.9753493723679846,0.9734144315067976,0.9677443971014864,1.039581918401377,0.9753493723679846,0.9734144315067976,0.9677443971014864,1.039581918401377
0.9297765363128492,0.9775377539373024,0.9991826628891848,0.9790775087153608,0.908050416563852,0.9715985148534784,0.9263264005689672,0.9790775087153608,0.908050416563852,0.9715985148534784,0.7806138759285322,0.9790775087153608,0.908050416563852,0.9715985148534784
0.9332588454376164,0.9764203617297482,0.9786408655647952,1.009136206118921,1.070239967904938,0.973031310306734,0.9786408655647952,1.009136206118921,1.070239967904938,0.973031310306734,0.9786408655647952,1.009136206118921,1.070239967904938,0.973031310306734
0.9367411545623836,0.9754300989632794,0.9821589353675596,0.9656285750019742,1.00664118230445,1.042112129712264,0.9821589353675596,0.9656285750019742,1.00664118230445,1.042112129712264,0.9821589353675596,0.9656285750019742,1.00664118230445,1.042112129712264
0.9402234636871508,0.9744487693179,0.956129744875699,0.968373551835508,0.9833098436075876,1.005906727449334,0.956129744875699,0.968373551835508,0.9833098436075876,1.005906727449334,0.956129744875699,0.968373551835508,0.9833098436075876,1.005906727449334
0.943705772811918,0.9739808025307156,0.9740457729199912,0.992398837815802,0.9790399897911268,0.8757179118422507,0.9740457729199912,0.992398837815802,0.9790399897911268,0.8757179118422507,0.9740457729199912,0.992398837815802,0.9790399897911268,0.8757179118422507
0.9471880819366854,0.9735753046404244,0.9767967807243746,1.011376619743124,1.035660850885471,0.9276128540339754,0.9767967807243746,1.011376619743124,1.035660850885471,0.9276128540339754,0.9767967807243746,1.011376619743124,1.035660850885471,0.9276128540339754
0.9506703910614526,0.9733925727445614,0.9660677382248516,1.022393790915658,0.941491075655065,1.015992134487249,0.9660677382248516,1.022393790915658,0.941491075655065,1.015992134487249,0.9660677382248516,1.022393790915658,0.941491075655065,1.015992134487249
0.9541527001862198,0.973423188349886,0.9634215595042166,1.00221951340231,0.9270135853070156,0.9387750336154724,1.0722887213292813,1.00221951340231,0.9270135853070156,0.9387750336154724,1.2900230449794108,1.00221951340231,0.9270135853070156,0.9387750336154724
0.957635009310987,0.9735481537940832,0.968865556009836,0.9907310569314858,0.9295668377836316,0.9748841826812668,0.968865556009836,0.9907310569314858,0.9295668377836316,0.9748841826812668,0.968865556009836,0.9907310569314858,0.9295668377836316,0.9748841826812668
0.9611173184357542,0.974078143026078,0.9908895670341924,1.036227172239832,0.9809102574604344,1.022006983295519,0.9908895670341924,1.036227172239832,0.9809102574604344,0.7875583458598914,0.9908895670341924,1.036227172239832,0.9809102574604344,0.31866107098863616
0.9645996275605214,0.9748858401881744,0.9715028203480164,0.9523841772338294,1.014791547316155,0.9445052499977676,0.8008840703937683,0.9523841772338294,1.014791547316155,0.9445052499977676,0.45964657048527224,0.9523841772338294,1.014791547316155,0.9445052499977676
0.9680819366852886,0.975728813893032,0.9800459728555372,0.9814169465170152,1.023743727539086,1.060024199530991,0.9800459728555372,0.9814169465170152,1.023743727539086,1.060024199530991,0.9800459728555372,0.9814169465170152,1.023743727539086,1.060024199530991
0.971564245810056,0.976846788696539,0.9761192332710552,0.9699765094932477,1.014446102663936,0.9775217996761716,0.9761192332710552,0.9725638197017583,1.014446102663936,0.9775217996761716,0.9761192332710552,0.9777384401187798,1.014446102663936,0.9775217996761716
0.9750465549348232,0.9780692487595888,0.96313989814431,0.9690306541828956,0.8921712196417451,0.9488706636607626,0.96313989814431,0.9690306541828956,0.8921712196417451,0.9488706636607626,0.96313989814431,0.9690306541828956,0.8921712196417451,0.9488706636607626
0.9785288640595904,0.9795927266836104,1.000045347480309,0.9748096932102768,1.020054194092764,1.034513926005683,1.000045347480309,0.9748096932102768,1.0239076167749677,1.034513926005683,1.000045347480309,0.9748096932102768,1.0316144621393748,1.034513926005683
0.9820111731843576,0.9810445380583191,0.9778390745581907,0.983168242601294,0.981504480037193,0.9898584787961978,0.9778390745581907,0.983168242601294,0.981504480037193,0.9898584787961978,0.9778390745581907,0.983168242601294,0.981504480037193,0.9898584787961978
0.9854934823091248,0.9828794306983684,0.9914329507329626,0.9897174807269284,1.045826177726015,0.8291154668109755,0.9914329507329626,0.9897174807269284,1.045826177726015,0.8291154668109755,0.9914329507329626,0.9897174807269284,1.045826177726015,0.8291154668109755
0.988975791433892,0.9850286126259936,0.9786947171030096,1.002490169237475,1.058240073642509,1.112910996145463,0.9786947171030096,1.002490169237475,1.058240073642509,1.112910996145463,0.9786947171030096,1.002490169237475,1.058240073642509,1.112910996145463
0.9924581005586592,0.9872792480424905,0.994231693206779,1.015970202855495,1.026373435192035,0.9349114893489968,0.994231693206779,1.015970202855495,1.026373435192035,0.9146122098130206,0.994231693206779,1.015970202855495,1.026373435192035,0.8740136507410683
0.9959404096834265,0.9894486789281848,0.9881739540039648,0.9955329089099902,0.938994504850228,1.027515024656312,0.9881739540039648,0.9955329089099902,0.938994504850228,1.027515024656312,0.9881739540039648,0.9955329089099902,0.938994504850228,1.027515024656312
0.9994227188081936,0.99199551497233,1.000867927663129,1.003627616805358,0.9509080028610438,0.7824666132887915,1.000867927663129,1.003627616805358,0.9528522512078538,0.7824666132887915,1.000867927663129,1.003627616805358,0.9567407479014738,0.7824666132887915
1.002905027932961,0.9945941085169548,0.999570513341352,0.9570074012167988,0.9990639075533392,1.062150729300612,0.999570513341352,1.2493897962299787,0.9990639075533392,1.062150729300612,0.999570513341352,1.834154586256338,0.9990639075533392,1.062150729300612
1.006387337057728,0.997212685956192,0.9956559141706594,0.9930779093761374,0.9639937626415496,0.9288297495092888,0.9956559141706594,0.9930779093761374,0.9639937626415496,0.9288297495092888,0.9956559141706594,0.9930779093761374,0.9639937626415496,0.9288297495092888
1.009869646182495,0.9997535066396368,0.9958223031773664,1.0243625524862079,0.9736221353172576,1.044511510314334,0.9958223031773664,1.0243625524862079,0.9736221353172576,1.044511510314334,0.9958223031773664,1.0243625524862079,0.9736221353172576,1.044511510314334
1.013351955307263,1.002616613424833,0.9976364792300838,1.04070978806113,1.049463152146637,0.8770909187971945,0.9976364792300838,1.04070978806113,1.049463152146637,0.8770909187971945,0.9976364792300838,1.04070978806113,1.049463152146637,0.8770909187971945
1.01683426443203,1.005431902980771,1.013955891683905,0.993927251454686,1.06022987831152,1.007571573796706,1.013955891683905,1.07100911862409,1.06022987831152,1.007571573796706,1.013955891683905,1.225172852962898,1.06022987831152,1.007571573796706
1.020316573556797,1.008542969075832,1.01868248459459,1.00876185761527,1.058521437904861,1.108304812554146,1.01868248459459,0.9769150097863433,1.058521437904861,1.108304812554146,1.01868248459459,0.91322131412849,1.058521437904861,1.108304812554146
1.023798882681564,1.011487744626219,1.005919298060204,1.023179705041131,1.031940814334124,1.061930670006169,1.005919298060204,1.023179705041131,1.031940814334124,1.061930670006169,1.005919298060204,1.023179705041131,1.031940814334124,1.061930670006169
1.027281191806332,1.01450620623162,1.008956273345012,1.04419893430028,1.034380720704157,1.099124306452456,1.008956273345012,1.04419893430028,1.034380720704157,1.099124306452456,1.008956273345012,1.04419893430028,1.034380720704157,1.099124306452456
1.030763500931099,1.017370996158198,1.023388493707291,1.062115733726909,1.118319065233036,1.002690863430356,1.023388493707291,1.062115733726909,1.118319065233036,1.002690863430356,1.023388493707291,1.062115733726909,1.118319065233036,1.002690863430356
1.034245810055866,1.020231534728041,1.035188281345391,1.056311280780352,0.9999901713097326,1.096337612911483,1.035188281345391,1.056311280780352,0.9999901713097326,1.096337612911483,1.035188281345391,1.056311280780352,0.9999901713097326,1.096337612911483
1.037728119180633,1.023287622956129,1.003941876388893,1.00170604678082,1.011288844077935,0.986621273192706,1.003941876388893,1.00170604678082,1.011288844077935,0.986621273192706,1.003941876388893,1.00170604678082,1.011288844077935,0.986621273192706
1.0412104283054,1.026108608199229,1.034535430884997,1.048711908962136,1.046072195059736,1.005440528263,1.034535430884997,1.048711908962136,1.1723483578565768,1.005440528263,1.034535430884997,1.048711908962136,1.4249006834502584,1.005440528263
1.044692737430168,1.028906009725852,1.027710090006215,0.9919404980569222,1.105647247029702,1.0459374855147059,1.027710090006215,0.9919404980569222,1.105647247029702,1.0459374855147059,1.027710090006215,0.9919404980569222,1.105647247029702,1.0459374855147059
1.048175046554935,1.031614008343346,1.025116055327878,1.059453027731057,0.9558559102192896,1.117309364682425,1.025116055327878,1.123234180483335,0.9558559102192896,1.117309364682425,1.025116055327878,1.2507964859878908,0.9558559102192896,1.117309364682425
1.051657355679702,1.034000998199738,1.043230554454099,1.017866236566073,1.099899676603021,0.9860026946259672,1.043230554454099,1.017866236566073,1.099899676603021,1.0053797888496894,1.043230554454099,1.017866236566073,1.099899676603021,1.0441339772971334
1.055139664804469,1.036672229351026,1.029033064503724,0.993439610796244,1.020560480423871,1.018320029954924,1.029033064503724,0.993439610796244,1.020560480423871,1.018320029954924,1.029033064503724,0.993439610796244,1.020560480423871,1.018320029954924
1.058621973929237,1.039058948396773,1.025215917798227,1.088189186170656,1.008419300381143,1.022198925844435,1.025215917798227,1.088189186170656,1.008419300381143,1.1082877749519062,1.025215917798227,1.088189186170656,1.008419300381143,1.2804654731668488
1.062104283054004,1.041212961354366,1.029123356809139,1.048024636278424,1.088014978958559,0.8612999759411102,1.029123356809139,1.048024636278424,1.088014978958559,0.8612999759411102,1.029123356809139,1.048024636278424,1.088014978958559,0.8612999759411102
1.065586592178771,1.043236146149319,1.036383669635433,1.033047272646538,1.022129856962969,0.9805049018843774,0.9671310675034004,1.033047272646538,1.022129856962969,0.9805049018843774,0.8286258632393353,1.033047272646538,1.022129856962969,0.9805049018843774
1.069068901303538,1.045051915094136,1.047792712609765,1.014046275967795,1.032793760989485,1.079005298499029,1.047792712609765,1.014046275967795,1.032793760989485,1.079005298499029,1.047792712609765,1.014046275967795,1.032793760989485,1.079005298499029
1.072551210428305,1.046706450727992,1.049716841107478,0.9907954206967352,1.036302701735062,1.105095634992083,1.049716841107478,0.9907954206967352,1.036302701735062,1.105095634992083,1.049716841107478,0.9907954206967352,1.036302701735062,1.105095634992083
1.076033519553073,1.047982690880284,1.057510365637426,1.017883961650698,1.072069939660375,1.055611957919306,1.057510365637426,1.017883961650698,0.957523745812247,1.055611957919306,1.057510365637426,1.017883961650698,0.7284313581159908,1.055611957919306
1.07951582867784,1.049316784563737,1.042308915475446,1.06960310276107,1.109720300999636,1.038499602416239,1.042308915475446,1.06960310276107,1.109720300999636,1.038499602416239,1.042308915475446,1.06960310276107,1.109720300999636,1.038499602416239
1.082998137802607,1.050280985546063,1.047699375240206,0.9924531128423,1.062168923958229,1.017008728564356,1.047699375240206,0.9924531128423,1.062168923958229,1.017008728564356,1.047699375240206,0.9924531128423,1.062168923958229,1.017008728564356
1.0864804469273741,1.050989179997482,1.064824971256784,1.043954957237876,1.11438029926869,1.124746204130557,1.064824971256784,1.043954957237876,1.11438029926869,1.124746204130557,1.064824971256784,1.043954957237876,1.11438029926869,1.124746204130557
1.089962756052142,1.051519411039449,1.050768759575025,1.022859818942494,1.097589533076908,0.9552761347158704,1.050768759575025,1.022859818942494,1.097589533076908,0.9552761347158704,1.050768759575025,1.022859818942494,1.097589533076908,0.9552761347158704
1.093445065176909,1.051669785192487,1.061016183071329,1.130124151082796,1.04901258089317,1.019318204734268,1.061016183071329,1.130124151082796,1.082150516704651,1.019318204734268,1.061016183071329,1.130124151082796,1.1484263883276131,1.019318204734268
1.096927374301676,1.052447013925978,1.053096164834622,1.023873470498795,1.008185584090264,0.9576511577289276,1.053096164834622,1.023873470498795,1.008185584090264,0.9576511577289276,1.053096164834622,1.023873470498795,1.008185584090264,0.9576511577289276
1.100409683426443,1.05271661528789,1.048176403383224,1.060366363934202,1.018123189879158,0.9893860697471428,1.048176403383224,1.060366363934202,1.018123189879158,1.078255313812691,1.048176403383224,1.060366363934202,1.018123189879158,1.255993801943787
1.103891992551211,1.053143050625547,1.048052795696318,0.95509521758211,1.10572330611419,0.9964955275148696,1.048052795696318,0.9470602106715323,1.10572330611419,0.9964955275148696,1.048052795696318,0.9309901968503771,1.10572330611419,0.9964955275148696
1.107374301675978,1.053799410089312,1.067893019993028,1.062335663880009,1.07865761035138,1.089106667559201,1.067893019993028,1.062335663880009,1.07865761035138,1.089106667559201,1.067893019993028,1.062335663880009,1.07865761035138,1.089106667559201
1.110856610800745,1.054245465983782,1.051475765740526,1.076785903829613,1.010981125660805,0.9805447825570872,1.051475765740526,1.076785903829613,1.010981125660805,0.9805447825570872,1.051475765740526,1.076785903829613,1.010981125660805,0.9805447825570872
1.114338919925512,1.054747506252759,1.051948924651152,1.074183711596445,1.102943280347518,1.141951059055503,1.051948924651152,1.074183711596445,1.102943280347518,1.141951059055503,1.051948924651152,1.074183711596445,1.102943280347518,1.141951059055503
1.117821229050279,1.055064346972011,1.052796812414832,1.083900378721405,1.116387653060113,1.009828764185727,1.052796812414832,1.083900378721405,1.116387653060113,1.009828764185727,1.052796812414832,1.083900378721405,1.116387653060113,1.009828764185727
1.121303538175047,1.055823548062355,1.053497677875332,1.091878865181235,1.085090511386013,1.054596748019657,1.053497677875332,1.091878865181235,1.085090511386013,1.054596748019657,1.053497677875332,1.091878865181235,1.085090511386013,1.054596748019657
1.124785847299814,1.056317803036747,1.072662016994115,1.062440873850037,1.004427242770937,1.085401604349977,1.072662016994115,1.062440873850037,1.004427242770937,1.085401604349977,1.072662016994115,1.062440873850037,1.004427242770937,1.085401604349977
1.128268156424581,1.056828860716863,1.052401603270316,1.063099834688467,1.039074175385184,1.009298746440183,1.052401603270316,1.063099834688467,1.039074175385184,1.009298746440183,1.052401603270316,1.063099834688467,1.039074175385184,1.009298746440183
1.131750465549348,1.057339253836336,1.060733184949086,1.041949727088996,1.090671772390289,1.026014661825525,1.060733184949086,1.041949727088996,1.090671772390289,1.026014661825525,1.060733184949086,1.041949727088996,1.090671772390289,1.026014661825525
1.135232774674116,1.057942797768883,1.067723163345434,1.094204425086349,1.038806559697113,0.9756245167045982,1.067723163345434,1.094204425086349,1.038806559697113,0.9756245167045982,1.067723163345434,1.094204425086349,1.038806559697113,0.9756245167045982
1.138715083798883,1.058529425021319,1.062117288158138,1.042393180189233,1.086157571235639,1.021795774648823,1.062117288158138,1.042393180189233,1.086157571235639,1.021795774648823,1.062117288158138,1.042393180189233,1.086157571235639,1.021795774648823
1.14219739292365,1.058974142515025,1.070528367734096,1.050648088334047,1.100138874535522,1.002659240341318,1.070528367734096,1.050648088334047,1.100138874535522,1.002659240341318,1.070528367734096,1.050648088334047,1.100138874535522,1.002659240341318
1.145679702048417,1.059505473020123,1.059607394580482,1.025795102084889,1.019559959726661,1.053094095052959,1.059607394580482,1.025795102084889,1.019559959726661,1.053094095052959,1.059607394580482,1.025795102084889,1.019559959726661,1.053094095052959
1.149162011173184,1.060065793854638,1.061256989692042,1.075706720427351,1.090189711225497,0.9900690901856394,1.061256989692042,1.075706720427351,0.9718787327180679,0.9900690901856394,1.061256989692042,1.075706720427351,0.7352567757032097,0.9900690901856394
1.152644320297952,1.06079433616327,1.044369622960218,1.049375288008619,1.006288534812043,1.021977417396273,1.203947956439649,1.049375288008619,1.006288534812043,1.021977417396273,1.523104623398511,1.049375288008619,1.006288534812043,1.021977417396273
1.156126629422719,1.061393856731696,1.063838589066095,1.079338353356359,1.056062872988428,0.983709571960154,1.063838589066095,1.079338353356359,1.056062872988428,0.983709571960154,1.063838589066095,1.079338353356359,1.056062872988428,0.983709571960154
1.159608938547486,1.061905614563228,1.054428029842913,1.044050390848486,1.004500036392762,0.9227639928202928,1.054428029842913,1.044050390848486,1.004500036392762,0.9227639928202928,1.054428029842913,1.044050390848486,1.004500036392762,0.9227639928202928
1.163091247672253,1.062588991494938,1.045684768669199,1.096717538829871,0.987830636259774,0.8942402129270182,1.045684768669199,1.096717538829871,0.987830636259774,0.8942402129270182,1.045684768669199,1.096717538829871,0.987830636259774,0.8942402129270182
1.166573556797021,1.063201819300696,1.060659458473987,1.049391423652791,1.073330862635448,1.167942696944599,1.060659458473987,1.049391423652791,1.073330862635448,1.167942696944599,1.060659458473987,1.049391423652791,1.073330862635448,1.167942696944599
1.170055865921788,1.063789007586275,1.056042437603891,1.096349029352757,1.008424937469441,1.142681127651861,1.056042437603891,1.0636899419733603,1.008424937469441,1.142681127651861,1.056042437603891,0.9983717672145674,1.008424937469441,1.142681127651861
1.173538175046555,1.064375736183414,1.054515520351293,1.055641231400047,1.122454329209136,1.126291691938962,1.054515520351293,1.055641231400047,1.122454329209136,1.126291691938962,1.054515520351293,1.055641231400047,1.122454329209136,1.126291691938962
1.177020484171322,1.064975843535318,1.063315617686095,1.072743504158807,0.956157324740927,0.9349789448367974,1.063315617686095,1.072743504158807,0.956157324740927,0.9349789448367974,1.063315617686095,1.072743504158807,0.956157324740927,0.9349789448367974
1.180502793296089,1.065565928581284,1.058411273348936,1.085813554976605,1.091081362787066,1.013607843718886,1.058411273348936,1.085813554976605,1.091081362787066,1.013607843718886,1.058411273348936,1.085813554976605,1.091081362787066,1.013607843718886
1.183985102420857,1.066248026079476,1.077765408475694,1.079126962908002,1.085166257947062,1.113784232659303,1.077765408475694,1.079126962908002,1.085166257947062,1.113784232659303,1.077765408475694,1.079126962908002,1.085166257947062,1.113784232659303
1.187467411545624,1.06695952763612,1.076470996319449,1.08429644877082,1.050985839916197,0.9334352053035926,1.076470996319449,1.08429644877082,1.050985839916197,0.9334352053035926,1.076470996319449,1.08429644877082,1.050985839916197,0.9334352053035926
1.190949720670391,1.067408542027351,1.07517927707158,1.031617932527192,1.014551646079547,1.071441216479742,1.07517927707158,1.031617932527192,1.014551646079547,1.071441216479742,1.07517927707158,1.031617932527192,1.014551646079547,1.071441216479742
1.194432029795158,1.068233922405095,1.075080539114555,1.074872309316669,1.096860922808082,1.020915593378708,1.075080539114555,1.074872309316669,1.096860922808082,1.020915593378708,1.075080539114555,1.074872309316669,1.096860922808082,1.020915593378708
1.197914338919926,1.068657197662103,1.065652289032284,1.09164679916926,1.062557706911028,1.166136164897909,1.065652289032284,1.1471211562115917,1.062557706911028,1.166136164897909,1.065652289032284,1.2580698702962554,1.062557706911028,1.166136164897909
1.201396648044693,1.069294065076858,1.047071966055168,1.000613322577531,1.027699491865709,1.120977141843714,1.047071966055168,1.000613322577531,1.027699491865709,1.120977141843714,1.047071966055168,1.000613322577531,1.027699491865709,1.120977141843714
1.20487895716946,1.070052520535364,1.068081141689418,1.112836037059407,1.130845450799108,1.088062706179381,1.068081141689418,1.112836037059407,1.130845450799108,1.088062706179381,1.068081141689418,1.112836037059407,1.130845450799108,1.088062706179381
1.208361266294227,1.07080991679504,1.047076721382785,1.083336049810131,1.060009355584874,1.058387727705209,1.047076721382785,1.083336049810131,1.013733927944777,1.058387727705209,1.047076721382785,1.083336049810131,0.9211830726645832,1.058387727705209
1.211843575418994,1.071435505000189,1.06922657263251,1.031882587470787,1.043498869446234,1.008176982949742,1.06922657263251,1.031882587470787,1.043498869446234,1.008176982949742,1.06922657263251,1.031882587470787,1.043498869446234,1.008176982949742
1.215325884543762,1.072034857396603,1.06925729442238,1.063993158889002,1.047568540449062,1.119323201287639,1.06925729442238,1.063993158889002,1.047568540449062,1.119323201287639,1.06925729442238,1.063993158889002,1.047568540449062,1.119323201287639
