Times,Fluxes
0.0,0.7620923960028009
0.003478818998716303,0.7622823352349362
0.006957637997432606,0.7629555522544218
0.01043645699614891,0.7638406030983917
0.013915275994865212,0.7653418595133447
0.017394094993581515,0.7670287795338672
0.02087291399229782,0.7691976237155902
0.024351732991014122,0.7717560608284463
0.027830551989730425,0.7746426916955467
0.03130937098844673,0.7777631161160845
0.03478818998716303,0.781414641353664
0.038267008985879335,0.7852959614369517
0.04174582798459564,0.7894739460302888
0.04522464698331194,0.7939045598993328
0.048703465982028245,0.7986554394960912
0.052182284980744544,0.803761341979937
0.05566110397946085,0.8089827464436191
0.059139922978177155,0.8144379059277314
0.06261874197689346,0.8201563571009481
0.06609756097560976,0.8259151239614811
0.06957637997432606,0.8320213849368485
0.07305519897304237,0.8381597621941235
0.07653401797175867,0.8445809006984218
0.08001283697047497,0.8510406647642943
0.08349165596919128,0.8575704948938306
0.08697047496790758,0.8642213442193222
0.09044929396662388,0.8709355996303944
0.09392811296534018,0.8776737946184484
0.09740693196405649,0.8844763409199978
0.10088575096277279,0.891205004939736
0.10436456996148909,0.8979886550261413
0.1078433889602054,0.9048685389432547
0.1113222079589217,0.9115663616223182
0.114801026957638,0.918304191009399
0.11827984595635431,0.9250357334263146
0.12175866495507061,0.931725431700955
0.12523748395378692,0.9382089768459746
0.12871630295250322,0.944567256221165
0.13219512195121952,0.9509524162427623
0.13567394094993582,0.957135623262936
0.13915275994865212,0.9633394815466414
0.14263157894736841,0.9691318098743527
0.14611039794608474,0.9749062918413528
0.14958921694480104,0.9805354418941751
0.15306803594351734,0.9858905757740549
0.15654685494223364,0.9910962091197382
0.16002567394094994,0.995988640526579
0.16350449293966623,1.000772294618106
0.16698331193838256,1.0053797207554782
0.17046213093709886,1.0094907489271632
0.17394094993581516,1.0135154240138764
0.17741976893453146,1.0171075396104214
0.18089858793324776,1.0204370645245888
0.18437740693196406,1.0233701767406385
0.18785622593068035,1.0258831095057417
0.19133504492939668,1.0279864776912448
0.19481386392811298,1.0294057033145343
0.19829268292682928,1.0301484772651566
0.20177150192554558,1.0306793317214855
0.20525032092426188,1.0310803778257054
0.20872913992297817,1.0316268632202512
0.2122079589216945,1.0321197115180583
0.2156867779204108,1.0326388600423608
0.2191655969191271,1.0332758189194238
0.2226444159178434,1.0336605571508246
0.2261232349165597,1.03425363876242
0.229602053915276,1.0349868824470418
0.2330808729139923,1.035390771705857
0.23655969191270862,1.0359621822933978
0.24003851091142492,1.036569379459466
0.24351732991014122,1.0371531955709479
0.24699614890885752,1.0377756626536712
0.25047496790757384,1.0383306916115882
0.2539537869062901,1.0389505020151495
0.25743260590500644,1.0395476766657614
0.2609114249037227,1.0401472866843249
0.26439024390243904,1.04076060792619
0.26786906290115536,1.0413796395440824
0.27134788189987163,1.0419148868154515
0.27482670089858796,1.0426007731389637
0.27830551989730423,1.0431592830179315
0.28178433889602056,1.043776700189372
0.28526315789473683,1.0444437117621936
0.28874197689345316,1.045117284263217
0.2922207958921695,1.045775182773676
0.29569961489088575,1.0464037701147892
0.2991784338896021,1.0469514428635434
0.30265725288831835,1.0477044020541242
0.3061360718870347,1.048248063288506
0.30961489088575095,1.0489349734744682
0.3130937098844673,1.049574360715739
0.3165725288831836,1.050254762039892
0.3200513478818999,1.050916496717022
0.3235301668806162,1.0516036765183536
0.32700898587933247,1.0521929523485447
0.3304878048780488,1.0528295316074374
0.3339666238767651,1.0535289615098564
0.3374454428754814,1.0541469135070503
0.3409242618741977,1.0547935329518128
0.344403080872914,1.0555450226390168
0.3478818998716303,1.0561792903953264
0.3513607188703466,1.056820182067735
0.3548395378690629,1.05743735788141
0.35831835686777924,1.0580409730780689
0.3617971758664955,1.0586193986751595
0.36527599486521184,1.0594330169798434
0.3687548138639281,1.0600688573316472
0.37223363286264444,1.0607499338404536
0.3757124518613607,1.0613003505563308
0.37919127086007703,1.0618948421070429
0.38267008985879336,1.0626089369739506
0.38614890885750963,1.0631684988024448
0.38962772785622596,1.0638193207887605
0.39310654685494223,1.06450838230807
0.39658536585365856,1.0651316056662126
0.4000641848523748,1.0657671084644276
0.40354300385109115,1.0665121069543075
0.4070218228498075,1.0671572776203282
0.41050064184852375,1.0677832487607375
0.4139794608472401,1.068402064705475
0.41745827984595635,1.0689949973656163
0.4209370988446727,1.0696392505488663
0.424415917843389,1.0701743952009288
0.42789473684210527,1.070745901216575
0.4313735558408216,1.0713647967115958
0.43485237483953787,1.0718668183652218
0.4383311938382542,1.072614693748388
0.44181001283697047,1.0732587234327535
0.4452888318356868,1.0737192192235931
0.4487676508344031,1.074365987515839
0.4522464698331194,1.074893606647918
0.4557252888318357,1.0754332713332662
0.459204107830552,1.075972721789387
0.4626829268292683,1.07653236064043
0.4661617458279846,1.07723580272804
0.4696405648267009,1.0777977549598996
0.47311938382541724,1.0783731654306263
0.4765982028241335,1.0788235171834415
0.48007702182284984,1.0793688942889388
0.4835558408215661,1.079958643334166
0.48703465982028243,1.0804562425019604
0.49051347881899876,1.0809457100461861
0.49399229781771503,1.081457732469929
0.49747111681643136,1.081881350792399
0.5009499358151477,1.082412742228564
0.504428754813864,1.082915080874538
0.5079075738125802,1.0832192571452892
0.5113863928112965,1.0838848492986877
0.5148652118100129,1.0843320301962196
0.5183440308087292,1.084769896053632
0.5218228498074454,1.0851920785830151
0.5253016688061618,1.0857019805215886
0.5287804878048781,1.086168147184882
0.5322593068035943,1.0865057095035238
0.5357381258023107,1.0869745919387979
0.539216944801027,1.0873628270460653
0.5426957637997433,1.0876994964218212
